"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.browser","Answer.maybe_fail_flag","Answer.opt1.420","Answer.opt1.42069","Answer.opt1.69","Answer.opt2.420","Answer.opt2.42069","Answer.opt2.69","Answer.opt3.420","Answer.opt3.42069","Answer.opt3.69","Answer.opt4.420","Answer.opt4.42069","Answer.opt4.69","Answer.quiz_attempts","Answer.quiz_complete_time","Answer.set_number","Answer.slider_values","Answer.slider_values2","Answer.srcc_fail","Answer.srcc_score","Approve","Reject"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","35GMH2SV3IIK0TZ9X3FGN068ANPOEF","A3INW9GHEU7FLU","Rejected","Sat Apr 18 15:32:00 PDT 2020","Sat Apr 18 15:35:38 PDT 2020","Tue Apr 21 15:35:38 PDT 2020","","Mon Apr 20 11:38:14 PDT 2020","We have detected that you were not taking the task seriously or you misinterpreted the instructions.","218","21% (3/14)","21% (3/14)","21% (3/14)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Sat 18 Apr 15:32:39 PST 2020","1941","47,45,44,44,43,45,46,46,47,44,46,43,43,45,44,46,45,45,46,46,47,45,43,45,45,46,44,45,44,44,45,46,43,45,46,44,44,46,45,42,44,45,46,43,44,45,45,44,45,45,47,46,46,47,45,","43,39,39,39,40,39,42,40,41,36,41,38,37,41,36,43,40,40,40,40,43,39,37,41,41,42,38,39,41,40,40,40,39,40,42,41,42,40,40,38,41,40,41,36,40,40,41,38,42,44,44,44,43,44,43,","pass","0.6668859288553503"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","358010RM5IUOWDZNTKRM6HLNMKKVXG","A3BHWR32XVJSXJ","Rejected","Fri Apr 17 15:53:34 PDT 2020","Fri Apr 17 15:57:29 PDT 2020","Mon Apr 20 15:57:29 PDT 2020","","Sun Apr 19 18:47:23 PDT 2020","We have detected that you were not taking the task seriously or you misinterpreted the instructions.","235","33% (7/21)","30% (6/20)","18% (3/17)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Fri 17 Apr 15:54:12 PST 2020","1420","44,43,47,46,45,44,44,44,45,44,47,47,45,46,44,45,42,48,42,48,46,42,43,44,44,43,44,45,44,43,43,45,46,45,42,44,43,44,46,45,46,43,45,46,44,44,46,44,46,47,46,45,43,46,46,","39,40,44,40,42,35,39,42,41,41,43,44,38,40,38,43,38,43,34,42,41,34,38,40,37,40,40,40,41,39,40,39,45,41,33,39,39,37,39,41,42,38,41,43,42,41,42,40,39,40,42,41,38,40,42,","pass","0.872081599272381"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","38YMOXR4MY0OSNFWI7NSS6RHXVU6WR","AW2HEHEFKRGR6","Submitted","Mon Apr 20 03:12:47 PDT 2020","Mon Apr 20 03:18:06 PDT 2020","Thu Apr 23 03:18:06 PDT 2020","","","","319","100% (1/1)","0% (0/0)","0% (0/0)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Mon 20 Apr 03:13:28 PST 2020","2436","47,36,43,44,40,40,40,39,39,42,43,46,43,41,42,39,41,43,44,45,44,44,44,44,41,38,42,44,43,43,41,42,46,42,42,42,43,44,41,42,46,46,43,45,43,42,41,40,46,44,44,38,42,44,42,","39,31,37,38,35,33,32,34,31,35,31,36,34,34,36,33,37,39,39,37,37,39,37,38,35,32,38,39,37,37,34,40,37,36,34,32,34,40,35,36,33,38,36,37,38,33,31,35,41,38,38,31,35,37,37,","pass","0.4616902584383194"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","33JKGHPFYGV0UWRADM3MLJBCUQCMNB","ACHADYYWWBKS9","Submitted","Wed Apr 22 00:41:54 PDT 2020","Wed Apr 22 00:47:14 PDT 2020","Sat Apr 25 00:47:14 PDT 2020","","","","320","100% (2/2)","100% (2/2)","0% (0/0)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Wed 22 Apr 00:42:47 PST 2020","3080","40,42,41,41,42,40,38,39,39,40,36,39,38,39,40,34,45,32,36,40,39,36,46,38,36,39,35,41,38,38,39,39,41,41,38,41,43,42,40,42,41,41,40,36,43,41,42,40,37,40,43,38,41,39,39,","29,33,29,27,32,31,22,28,27,25,22,26,17,26,23,24,32,16,24,28,29,20,35,26,33,28,25,30,26,28,30,27,32,29,25,29,31,29,30,30,26,26,28,23,30,32,30,25,26,23,35,23,29,25,23,","pass","0.1"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","33FBRBDW6S02I3SFUVKP0QG5A40C8V","A1O6NAOVMJ1XVC","Rejected","Fri Apr 17 16:50:46 PDT 2020","Fri Apr 17 16:56:19 PDT 2020","Mon Apr 20 16:56:19 PDT 2020","","Sun Apr 19 18:47:23 PDT 2020","We have detected that you were not taking the task seriously or you misinterpreted the instructions.","333","88% (14/16)","87% (13/15)","85% (11/13)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Fri 17 Apr 16:52:09 PST 2020","1462","42,42,45,44,46,44,45,46,42,43,41,40,45,43,39,42,44,46,45,47,47,47,47,45,40,40,41,45,43,36,40,45,44,42,45,39,41,46,45,43,44,46,39,43,44,45,45,45,44,43,43,41,46,45,45,","35,38,41,38,41,37,38,35,36,36,37,27,34,36,32,34,38,44,39,42,41,39,40,37,31,34,34,36,33,31,29,37,34,32,36,31,33,38,41,33,35,35,31,37,38,40,38,35,35,33,34,35,40,38,40,","pass","-0.1"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","3CCZ6YKWRBKHXN2AKD3VMG562OJ59I","A3NWG6HF36AOC8","Approved","Thu Apr 16 09:07:27 PDT 2020","Thu Apr 16 09:13:11 PDT 2020","Sun Apr 19 09:13:11 PDT 2020","Sat Apr 18 12:03:10 PDT 2020","","","344","88% (15/17)","93% (14/15)","93% (14/15)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Thu 16 Apr 09:09:22 PST 2020","4317","41,41,43,43,43,42,42,43,42,41,42,40,42,41,41,42,40,41,41,38,40,44,41,42,41,41,44,38,42,42,43,43,40,41,43,42,42,45,44,39,42,40,44,43,41,41,39,42,42,42,41,44,42,42,41,","32,33,37,34,33,32,36,35,35,33,39,33,35,31,32,36,34,36,33,32,33,38,34,35,34,36,37,29,37,35,38,36,32,35,39,35,33,40,37,32,35,34,38,33,36,34,30,35,34,32,30,39,34,35,35,","pass","0.35909242322980395"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","3DHE4R9OC0C4D06VG077GQOHMXU2GO","AMK5FQAAJ6Z64","Rejected","Fri Apr 17 22:35:13 PDT 2020","Fri Apr 17 22:41:06 PDT 2020","Mon Apr 20 22:41:06 PDT 2020","","Sun Apr 19 18:50:08 PDT 2020","We have detected that you were not taking the task seriously or you misinterpreted the instructions.","353","63% (12/19)","63% (12/19)","63% (12/19)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Fri 17 Apr 22:35:48 PST 2020","1622","31,32,33,29,30,32,30,29,31,28,33,31,29,33,31,33,27,32,31,31,31,29,30,30,30,30,29,28,26,31,28,31,30,30,26,29,29,30,32,29,28,30,31,32,29,32,31,28,31,30,31,31,29,31,31,","17,15,18,15,16,18,15,16,15,14,15,14,12,14,18,19,9,13,16,14,14,14,14,15,14,14,12,14,14,17,16,15,14,11,12,14,17,14,17,13,15,16,16,13,11,15,14,11,16,10,14,14,13,14,13,","pass","0.8944271909999159"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","3A0EX8ZRNCPYN4RRTZMOOJYPLYUYBF","A2G92T4A1U377C","Rejected","Fri Apr 17 15:02:50 PDT 2020","Fri Apr 17 15:08:46 PDT 2020","Mon Apr 20 15:08:46 PDT 2020","","Sun Apr 19 18:50:08 PDT 2020","We have detected that you were not taking the task seriously or you misinterpreted the instructions.","356","69% (9/13)","67% (8/12)","64% (7/11)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Fri 17 Apr 15:04:53 PST 2020","1383","45,44,48,46,45,46,44,47,47,46,43,44,45,45,45,43,44,43,45,44,44,46,46,48,46,44,43,48,48,43,41,43,44,43,44,45,45,44,46,43,44,44,45,45,47,42,45,45,46,48,44,47,40,44,41,","35,40,42,44,40,43,41,43,42,41,36,38,40,40,39,38,40,39,40,43,38,42,39,34,41,42,35,45,46,34,32,33,39,33,38,39,41,37,42,38,40,42,41,36,42,36,38,39,41,44,39,45,31,39,36,","pass","-0.1"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","3B837J3LDSXO7PW7QQGP6CFSNCGRSD","AMMQXXASJ9Q2W","Submitted","Tue Apr 21 23:48:41 PDT 2020","Tue Apr 21 23:54:37 PDT 2020","Fri Apr 24 23:54:37 PDT 2020","","","","356","0% (0/0)","0% (0/0)","0% (0/0)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Tue 21 Apr 23:49:23 PST 2020","3065","34,34,33,36,34,34,32,36,38,33,35,34,34,34,36,35,34,34,33,38,36,32,37,32,30,32,32,36,36,37,37,35,36,38,29,34,37,34,31,36,33,37,35,35,35,28,38,36,33,37,35,35,34,31,35,","21,20,23,18,21,24,17,21,16,19,22,21,24,19,26,19,19,22,17,16,19,19,22,14,18,19,18,15,16,19,24,16,24,16,18,19,24,22,16,20,15,19,20,23,20,18,25,24,17,26,16,20,24,21,21,","pass","0.1"
"3BAWBGQGZP0RVEV2L5INOYDD9DJV7N","3F3JD5CN1QYSKT8HP9LQEY5A3YBH0Y","Study on Picture Changes and Picture Quality","Use sliders to find when a picture changes and when the quality changes","image quality, image changes, slider","$0.50","Wed Apr 15 21:35:49 PDT 2020","261","BatchId:3996224;OriginalHitTemplateId:928390855;","7200","259200","Wed Apr 29 21:35:49 PDT 2020","","","35K3O9HUAFEQUGMGY0WQ06XUIFTFE1","A8TGE09ODEBAA","Approved","Thu Apr 16 10:19:12 PDT 2020","Thu Apr 16 10:25:12 PDT 2020","Sun Apr 19 10:25:12 PDT 2020","Sat Apr 18 10:28:30 PDT 2020","","","360","73% (11/15)","71% (10/14)","71% (10/14)","Chrome","true","true","false","false","true","false","false","false","true","false","false","false","true","1","Thu 16 Apr 10:20:06 PST 2020","4401","45,41,44,42,44,41,45,42,46,44,43,43,46,42,38,40,44,44,42,43,40,41,42,40,39,42,42,40,44,40,41,41,40,38,40,43,44,39,41,40,43,40,38,42,44,43,39,44,41,42,42,40,40,41,41,","30,26,35,25,31,25,31,31,30,30,31,29,32,31,25,27,29,32,29,29,29,28,24,20,24,26,24,21,29,26,24,30,26,25,27,29,29,25,28,25,30,25,29,27,32,26,28,30,28,25,26,26,27,26,24,","pass","-0.10259783520851541"
